season,phase,date,home_team,away_team,home_goals,away_goals,result,goal_diff,total_goals,home_pts,away_pts
2017,Apertura,2017-03-09,Deportivo Cali,Tolima,0,0,D,0,0,1,1
2017,Apertura,2017-03-09,Boyacá Chicó,Pasto,4,0,H,4,4,3,0
2017,Apertura,2017-03-10,Deportivo Cali,Envigado,0,1,A,-1,1,0,3
2017,Apertura,2017-03-12,Envigado,Medellín,3,1,H,2,4,3,0
2017,Apertura,2017-03-12,Deportivo Cali,Águilas Doradas,2,1,H,1,3,3,0
2017,Apertura,2017-03-12,Deportivo Cali,Bucaramanga,1,1,D,0,2,1,1
2017,Apertura,2017-03-12,Envigado,Pasto,1,2,A,-1,3,0,3
2017,Apertura,2017-03-13,Junior,Águilas Doradas,0,1,A,-1,1,0,3
2017,Apertura,2017-03-14,Águilas Doradas,Millonarios,2,0,H,2,2,3,0
2017,Apertura,2017-03-14,Santa Fe,Unión Magdalena,1,2,A,-1,3,0,3
2017,Apertura,2017-03-14,Atlético Nacional,Junior,2,0,H,2,2,3,0
2017,Apertura,2017-03-16,Deportivo Pereira,Bucaramanga,4,0,H,4,4,3,0
2017,Apertura,2017-03-16,Patriotas,Bucaramanga,3,0,H,3,3,3,0
2017,Apertura,2017-03-17,Jaguares,Bucaramanga,3,0,H,3,3,3,0
2017,Apertura,2017-03-18,Deportivo Pereira,Tolima,4,1,H,3,5,3,0
2017,Apertura,2017-03-18,Santa Fe,Millonarios,2,0,H,2,2,3,0
2017,Apertura,2017-03-19,Pasto,Junior,0,0,D,0,0,1,1
2017,Apertura,2017-03-19,Alianza Petrolera,Deportivo Cali,1,1,D,0,2,1,1
2017,Apertura,2017-03-20,América de Cali,Boyacá Chicó,0,1,A,-1,1,0,3
2017,Apertura,2017-03-20,Bucaramanga,Patriotas,1,0,H,1,1,3,0
2017,Apertura,2017-03-20,Once Caldas,Santa Fe,0,1,A,-1,1,0,3
2017,Apertura,2017-03-21,Bucaramanga,Águilas Doradas,1,2,A,-1,3,0,3
2017,Apertura,2017-03-22,América de Cali,Bucaramanga,1,1,D,0,2,1,1
2017,Apertura,2017-03-22,Santa Fe,América de Cali,1,2,A,-1,3,0,3
2017,Apertura,2017-03-22,Alianza Petrolera,Junior,1,2,A,-1,3,0,3
2017,Apertura,2017-03-22,Boyacá Chicó,Santa Fe,0,0,D,0,0,1,1
2017,Apertura,2017-03-22,Tolima,Boyacá Chicó,3,1,H,2,4,3,0
2017,Apertura,2017-03-23,Tolima,Deportivo Pereira,1,3,A,-2,4,0,3
2017,Apertura,2017-03-23,Junior,Jaguares,1,0,H,1,1,3,0
2017,Apertura,2017-03-23,Envigado,La Equidad,2,0,H,2,2,3,0
2017,Apertura,2017-03-24,Deportivo Pereira,Millonarios,2,3,A,-1,5,0,3
2017,Apertura,2017-03-24,Medellín,Atlético Nacional,2,3,A,-1,5,0,3
2017,Apertura,2017-03-24,La Equidad,Santa Fe,2,3,A,-1,5,0,3
2017,Apertura,2017-03-24,América de Cali,Once Caldas,1,0,H,1,1,3,0
2017,Apertura,2017-03-25,Junior,Boyacá Chicó,0,0,D,0,0,1,1
2017,Apertura,2017-03-25,Unión Magdalena,Junior,2,1,H,1,3,3,0
2017,Apertura,2017-03-25,La Equidad,Millonarios,2,1,H,1,3,3,0
2017,Apertura,2017-03-25,Tolima,Alianza Petrolera,3,2,H,1,5,3,0
2017,Apertura,2017-03-26,Boyacá Chicó,Unión Magdalena,1,1,D,0,2,1,1
2017,Apertura,2017-03-26,Boyacá Chicó,Águilas Doradas,1,1,D,0,2,1,1
2017,Apertura,2017-03-28,Envigado,Millonarios,2,1,H,1,3,3,0
2017,Apertura,2017-04-02,Patriotas,La Equidad,5,1,H,4,6,3,0
2017,Apertura,2017-04-02,Atlético Nacional,Pasto,1,1,D,0,2,1,1
2017,Apertura,2017-04-02,Jaguares,Águilas Doradas,2,1,H,1,3,3,0
2017,Apertura,2017-04-03,Jaguares,Alianza Petrolera,1,2,A,-1,3,0,3
2017,Apertura,2017-04-03,Medellín,Junior,1,1,D,0,2,1,1
2017,Apertura,2017-04-03,Atlético Nacional,Once Caldas,1,0,H,1,1,3,0
2017,Apertura,2017-04-03,La Equidad,Once Caldas,3,1,H,2,4,3,0
2017,Apertura,2017-04-04,Pasto,Atlético Nacional,2,1,H,1,3,3,0
2017,Apertura,2017-04-04,Patriotas,Deportivo Pereira,2,1,H,1,3,3,0
2017,Apertura,2017-04-04,Tolima,Unión Magdalena,1,1,D,0,2,1,1
2017,Apertura,2017-04-05,Santa Fe,Boyacá Chicó,3,0,H,3,3,3,0
2017,Apertura,2017-04-06,Bucaramanga,Deportivo Pereira,2,0,H,2,2,3,0
2017,Apertura,2017-04-07,Pasto,Santa Fe,2,1,H,1,3,3,0
2017,Apertura,2017-04-07,Tolima,Junior,4,1,H,3,5,3,0
2017,Apertura,2017-04-07,Deportivo Cali,Medellín,3,2,H,1,5,3,0
2017,Apertura,2017-04-08,Millonarios,Pasto,0,2,A,-2,2,0,3
2017,Apertura,2017-04-08,Medellín,Millonarios,1,1,D,0,2,1,1
2017,Apertura,2017-04-08,Tolima,Once Caldas,3,1,H,2,4,3,0
2017,Apertura,2017-04-08,Medellín,Santa Fe,0,2,A,-2,2,0,3
2017,Apertura,2017-04-08,Bucaramanga,Medellín,1,0,H,1,1,3,0
2017,Apertura,2017-04-08,Pasto,Millonarios,1,2,A,-1,3,0,3
2017,Apertura,2017-04-09,Bucaramanga,Once Caldas,0,1,A,-1,1,0,3
2017,Apertura,2017-04-09,Junior,Patriotas,2,1,H,1,3,3,0
2017,Apertura,2017-04-09,Deportivo Cali,Santa Fe,1,1,D,0,2,1,1
2017,Apertura,2017-04-09,Millonarios,Once Caldas,1,2,A,-1,3,0,3
2017,Apertura,2017-04-09,Once Caldas,América de Cali,1,0,H,1,1,3,0
2017,Apertura,2017-04-09,Patriotas,Envigado,1,0,H,1,1,3,0
2017,Apertura,2017-04-10,Atlético Nacional,Bucaramanga,1,1,D,0,2,1,1
2017,Apertura,2017-04-10,Alianza Petrolera,Atlético Nacional,3,1,H,2,4,3,0
2017,Apertura,2017-04-11,Santa Fe,Deportivo Cali,1,2,A,-1,3,0,3
2017,Apertura,2017-04-11,Junior,Millonarios,1,2,A,-1,3,0,3
2017,Apertura,2017-04-11,Alianza Petrolera,La Equidad,0,0,D,0,0,1,1
2017,Apertura,2017-04-11,Junior,América de Cali,2,0,H,2,2,3,0
2017,Apertura,2017-04-12,Medellín,La Equidad,1,1,D,0,2,1,1
2017,Apertura,2017-04-12,Águilas Doradas,Deportivo Cali,2,1,H,1,3,3,0
2017,Apertura,2017-04-13,Jaguares,Deportivo Cali,2,0,H,2,2,3,0
2017,Apertura,2017-04-13,Envigado,Boyacá Chicó,1,0,H,1,1,3,0
2017,Apertura,2017-04-14,Deportivo Pereira,Patriotas,1,0,H,1,1,3,0
2017,Apertura,2017-04-14,Envigado,América de Cali,1,0,H,1,1,3,0
2017,Apertura,2017-04-15,Medellín,América de Cali,2,1,H,1,3,3,0
2017,Apertura,2017-04-16,Millonarios,La Equidad,0,0,D,0,0,1,1
2017,Apertura,2017-04-16,La Equidad,Deportivo Cali,1,1,D,0,2,1,1
2017,Apertura,2017-04-17,Águilas Doradas,Envigado,3,3,D,0,6,1,1
2017,Apertura,2017-04-17,Unión Magdalena,Santa Fe,0,1,A,-1,1,0,3
2017,Apertura,2017-04-17,Once Caldas,Junior,1,0,H,1,1,3,0
2017,Apertura,2017-04-17,Atlético Nacional,Deportivo Pereira,0,1,A,-1,1,0,3
2017,Apertura,2017-04-18,Millonarios,Bucaramanga,0,0,D,0,0,1,1
2017,Apertura,2017-04-18,Bucaramanga,Santa Fe,1,2,A,-1,3,0,3
2017,Apertura,2017-04-20,Jaguares,Atlético Nacional,2,1,H,1,3,3,0
2017,Apertura,2017-04-21,Alianza Petrolera,Deportivo Pereira,1,0,H,1,1,3,0
2017,Apertura,2017-04-21,Atlético Nacional,La Equidad,2,2,D,0,4,1,1
2017,Apertura,2017-04-22,Bucaramanga,Junior,1,0,H,1,1,3,0
2017,Apertura,2017-04-22,Santa Fe,Tolima,3,0,H,3,3,3,0
2017,Apertura,2017-04-22,Pasto,Envigado,0,1,A,-1,1,0,3
2017,Apertura,2017-04-22,Pasto,Once Caldas,0,0,D,0,0,1,1
2017,Apertura,2017-04-23,Pasto,Boyacá Chicó,1,0,H,1,1,3,0
2017,Apertura,2017-04-23,Boyacá Chicó,Alianza Petrolera,3,1,H,2,4,3,0
2017,Apertura,2017-04-23,Patriotas,América de Cali,1,0,H,1,1,3,0
2017,Apertura,2017-04-23,Medellín,Envigado,3,2,H,1,5,3,0
2017,Apertura,2017-04-24,Unión Magdalena,La Equidad,1,0,H,1,1,3,0
2017,Apertura,2017-04-25,Jaguares,Unión Magdalena,1,0,H,1,1,3,0
2017,Apertura,2017-04-25,Bucaramanga,Deportivo Cali,1,1,D,0,2,1,1
2017,Apertura,2017-04-25,Deportivo Pereira,Pasto,1,0,H,1,1,3,0
2017,Apertura,2017-04-26,Pasto,Águilas Doradas,2,1,H,1,3,3,0
2017,Apertura,2017-04-26,Santa Fe,La Equidad,3,1,H,2,4,3,0
2017,Apertura,2017-04-27,Millonarios,Envigado,1,0,H,1,1,3,0
2017,Apertura,2017-04-27,Águilas Doradas,Tolima,3,1,H,2,4,3,0
2017,Apertura,2017-04-27,América de Cali,Patriotas,0,0,D,0,0,1,1
2017,Apertura,2017-04-27,Millonarios,Boyacá Chicó,3,1,H,2,4,3,0
2017,Apertura,2017-04-28,Jaguares,Pasto,1,1,D,0,2,1,1
2017,Apertura,2017-04-28,Millonarios,Junior,0,1,A,-1,1,0,3
2017,Apertura,2017-04-28,Millonarios,Atlético Nacional,2,2,D,0,4,1,1
2017,Apertura,2017-04-28,Boyacá Chicó,Junior,2,0,H,2,2,3,0
2017,Apertura,2017-04-28,Águilas Doradas,Santa Fe,3,4,A,-1,7,0,3
2017,Apertura,2017-04-28,Atlético Nacional,Águilas Doradas,2,1,H,1,3,3,0
2017,Apertura,2017-05-01,La Equidad,Medellín,1,0,H,1,1,3,0
2017,Apertura,2017-05-01,Alianza Petrolera,Águilas Doradas,2,0,H,2,2,3,0
2017,Apertura,2017-05-03,Jaguares,Patriotas,1,1,D,0,2,1,1
2017,Apertura,2017-05-03,Alianza Petrolera,Medellín,1,0,H,1,1,3,0
2017,Apertura,2017-05-03,Junior,Pasto,1,1,D,0,2,1,1
2017,Apertura,2017-05-05,La Equidad,Jaguares,1,0,H,1,1,3,0
2017,Apertura,2017-05-06,La Equidad,Junior,3,2,H,1,5,3,0
2017,Apertura,2017-05-06,Alianza Petrolera,América de Cali,1,1,D,0,2,1,1
2017,Apertura,2017-05-09,Deportivo Pereira,América de Cali,1,0,H,1,1,3,0
2017,Apertura,2017-05-09,Águilas Doradas,Boyacá Chicó,0,1,A,-1,1,0,3
2017,Apertura,2017-05-09,Boyacá Chicó,Tolima,2,1,H,1,3,3,0
2017,Apertura,2017-05-09,Patriotas,Junior,1,2,A,-1,3,0,3
2017,Apertura,2017-05-10,Junior,Once Caldas,1,0,H,1,1,3,0
2017,Apertura,2017-05-10,Junior,Envigado,6,0,H,6,6,3,0
2017,Apertura,2017-05-11,Jaguares,Medellín,1,1,D,0,2,1,1
2017,Apertura,2017-05-11,Deportivo Cali,Pasto,1,1,D,0,2,1,1
2017,Apertura,2017-05-12,Bucaramanga,Tolima,2,1,H,1,3,3,0
2017,Apertura,2017-05-13,Atlético Nacional,Boyacá Chicó,2,1,H,1,3,3,0
2017,Apertura,2017-05-13,Once Caldas,Alianza Petrolera,3,0,H,3,3,3,0
2017,Apertura,2017-05-14,Águilas Doradas,La Equidad,1,1,D,0,2,1,1
2017,Apertura,2017-05-14,Deportivo Cali,Atlético Nacional,2,0,H,2,2,3,0
2017,Apertura,2017-05-15,América de Cali,Junior,0,3,A,-3,3,0,3
2017,Apertura,2017-05-15,Once Caldas,Atlético Nacional,1,2,A,-1,3,0,3
2017,Apertura,2017-05-15,Medellín,Pasto,3,2,H,1,5,3,0
2017,Apertura,2017-05-16,Patriotas,Tolima,1,2,A,-1,3,0,3
2017,Apertura,2017-05-17,Envigado,Águilas Doradas,1,0,H,1,1,3,0
2017,Apertura,2017-05-17,Medellín,Alianza Petrolera,0,0,D,0,0,1,1
2017,Apertura,2017-05-18,Alianza Petrolera,Tolima,0,2,A,-2,2,0,3
2017,Apertura,2017-05-19,Jaguares,Millonarios,1,2,A,-1,3,0,3
2017,Apertura,2017-05-19,Unión Magdalena,Águilas Doradas,1,0,H,1,1,3,0
2017,Apertura,2017-05-20,Deportivo Pereira,Boyacá Chicó,1,1,D,0,2,1,1
2017,Apertura,2017-05-21,Pasto,Medellín,1,0,H,1,1,3,0
2017,Apertura,2017-05-21,América de Cali,Unión Magdalena,4,0,H,4,4,3,0
2017,Apertura,2017-05-22,Once Caldas,Envigado,4,1,H,3,5,3,0
2017,Apertura,2017-05-22,Alianza Petrolera,Envigado,1,0,H,1,1,3,0
2017,Apertura,2017-05-23,Medellín,Once Caldas,1,0,H,1,1,3,0
2017,Apertura,2017-05-24,Envigado,Deportivo Pereira,0,2,A,-2,2,0,3
2017,Apertura,2017-05-25,Deportivo Cali,Patriotas,0,2,A,-2,2,0,3
2017,Apertura,2017-05-26,Junior,Medellín,2,0,H,2,2,3,0
2017,Apertura,2017-05-26,La Equidad,Bucaramanga,1,0,H,1,1,3,0
2017,Apertura,2017-05-27,Tolima,Envigado,5,1,H,4,6,3,0
2017,Apertura,2017-05-27,América de Cali,Deportivo Pereira,1,2,A,-1,3,0,3
2017,Apertura,2017-05-27,Millonarios,América de Cali,2,0,H,2,2,3,0
2017,Apertura,2017-05-28,Jaguares,La Equidad,2,3,A,-1,5,0,3
2017,Apertura,2017-05-28,Once Caldas,Boyacá Chicó,2,1,H,1,3,3,0
2017,Apertura,2017-05-28,Santa Fe,Deportivo Pereira,2,0,H,2,2,3,0
2017,Apertura,2017-06-02,Envigado,Deportivo Cali,1,0,H,1,1,3,0
2017,Apertura,2017-06-02,Unión Magdalena,Bucaramanga,3,0,H,3,3,3,0
2017,Apertura,2017-06-03,Deportivo Cali,Alianza Petrolera,3,2,H,1,5,3,0
2017,Apertura,2017-06-03,Boyacá Chicó,América de Cali,1,0,H,1,1,3,0
2017,Apertura,2017-06-04,Bucaramanga,Alianza Petrolera,2,0,H,2,2,3,0
2017,Apertura,2017-06-05,Medellín,Unión Magdalena,4,1,H,3,5,3,0
2017,Apertura,2017-06-05,Boyacá Chicó,Deportivo Cali,1,0,H,1,1,3,0
2017,Apertura,2017-06-05,Millonarios,Santa Fe,2,0,H,2,2,3,0
2017,Apertura,2017-06-05,Millonarios,Águilas Doradas,1,0,H,1,1,3,0
2017,Apertura,2017-06-06,La Equidad,Unión Magdalena,2,2,D,0,4,1,1
2017,Apertura,2017-06-07,Tolima,Millonarios,0,0,D,0,0,1,1
2017,Apertura,2017-06-07,Boyacá Chicó,Envigado,3,0,H,3,3,3,0
2017,Apertura,2017-06-07,Patriotas,Once Caldas,1,0,H,1,1,3,0
2017,Apertura,2017-06-08,Atlético Nacional,Alianza Petrolera,1,1,D,0,2,1,1
2017,Apertura,2017-06-08,Águilas Doradas,Jaguares,0,1,A,-1,1,0,3
2017,Apertura,2017-06-08,Unión Magdalena,Deportivo Cali,0,1,A,-1,1,0,3
2017,Apertura,2017-06-08,La Equidad,América de Cali,3,1,H,2,4,3,0
2017,Apertura,2017-06-09,Boyacá Chicó,Patriotas,2,1,H,1,3,3,0
2017,Apertura,2017-06-10,Pasto,Deportivo Pereira,1,1,D,0,2,1,1
2017,Apertura,2017-06-10,Águilas Doradas,Deportivo Pereira,1,0,H,1,1,3,0
2017,Apertura,2017-06-10,Santa Fe,Patriotas,2,1,H,1,3,3,0
2017,Apertura,2017-06-10,La Equidad,Patriotas,2,0,H,2,2,3,0
2017,Apertura,2017-06-11,La Equidad,Alianza Petrolera,3,0,H,3,3,3,0
2017,Apertura,2017-06-11,Envigado,Bucaramanga,3,1,H,2,4,3,0
2017,Apertura,2017-06-11,Atlético Nacional,América de Cali,1,0,H,1,1,3,0
2017,Apertura,2017-06-11,Águilas Doradas,Bucaramanga,0,2,A,-2,2,0,3
2017,Apertura,2017-06-11,Unión Magdalena,Once Caldas,4,1,H,3,5,3,0
2017,Apertura,2017-06-12,Alianza Petrolera,Pasto,0,0,D,0,0,1,1
2017,Apertura,2017-06-12,La Equidad,Atlético Nacional,1,0,H,1,1,3,0
2017,Apertura,2017-06-12,Pasto,Patriotas,1,1,D,0,2,1,1
2017,Apertura,2017-06-12,Medellín,Deportivo Cali,1,0,H,1,1,3,0
2017,Apertura,2017-06-13,Deportivo Cali,La Equidad,1,0,H,1,1,3,0
2017,Apertura,2017-06-13,Medellín,Patriotas,0,1,A,-1,1,0,3
2017,Apertura,2017-06-13,Envigado,Santa Fe,1,0,H,1,1,3,0
2017,Apertura,2017-06-14,Pasto,Bucaramanga,3,2,H,1,5,3,0
2017,Apertura,2017-06-15,Águilas Doradas,Alianza Petrolera,2,0,H,2,2,3,0
2017,Apertura,2017-06-15,Patriotas,Deportivo Cali,0,1,A,-1,1,0,3
2017,Apertura,2017-06-16,Boyacá Chicó,Millonarios,2,2,D,0,4,1,1
2017,Apertura,2017-06-16,Deportivo Pereira,Deportivo Cali,1,1,D,0,2,1,1
2017,Apertura,2017-06-16,Tolima,Medellín,0,1,A,-1,1,0,3
2017,Apertura,2017-06-17,Junior,Tolima,1,1,D,0,2,1,1
2017,Apertura,2017-06-18,América de Cali,Atlético Nacional,2,0,H,2,2,3,0
2017,Apertura,2017-06-18,América de Cali,Millonarios,2,0,H,2,2,3,0
2017,Apertura,2017-06-18,Deportivo Cali,Jaguares,4,0,H,4,4,3,0
2017,Apertura,2017-06-19,Santa Fe,Atlético Nacional,2,3,A,-1,5,0,3
2017,Apertura,2017-06-19,Águilas Doradas,Patriotas,1,1,D,0,2,1,1
2017,Apertura,2017-06-21,Envigado,Patriotas,0,0,D,0,0,1,1
2017,Apertura,2017-06-21,Patriotas,Águilas Doradas,0,0,D,0,0,1,1
2017,Apertura,2017-06-22,Once Caldas,Medellín,0,4,A,-4,4,0,3
2017,Apertura,2017-06-23,Once Caldas,Jaguares,1,1,D,0,2,1,1
2017,Apertura,2017-06-23,Millonarios,Deportivo Cali,0,1,A,-1,1,0,3
2017,Apertura,2017-06-24,Junior,Unión Magdalena,1,5,A,-4,6,0,3
2017,Apertura,2017-06-24,Patriotas,Atlético Nacional,2,0,H,2,2,3,0
2017,Apertura,2017-06-24,Medellín,Deportivo Pereira,3,0,H,3,3,3,0
2017,Apertura,2017-06-26,Envigado,Unión Magdalena,1,1,D,0,2,1,1
2017,Apertura,2017-06-26,Atlético Nacional,Envigado,0,1,A,-1,1,0,3
2017,Apertura,2017-06-27,La Equidad,Envigado,2,0,H,2,2,3,0
2017,Apertura,2017-06-27,Millonarios,Unión Magdalena,1,2,A,-1,3,0,3
2017,Finalización,2017-07-01,Deportivo Pereira,Medellín,3,2,H,1,5,3,0
2017,Finalización,2017-07-02,Deportivo Cali,Jaguares,2,1,H,1,3,3,0
2017,Finalización,2017-07-02,La Equidad,Envigado,0,0,D,0,0,1,1
2017,Finalización,2017-07-02,Atlético Nacional,Unión Magdalena,1,0,H,1,1,3,0
2017,Finalización,2017-07-02,Bucaramanga,Jaguares,2,0,H,2,2,3,0
2017,Finalización,2017-07-02,Tolima,Millonarios,0,0,D,0,0,1,1
2017,Finalización,2017-07-02,Medellín,Santa Fe,1,0,H,1,1,3,0
2017,Finalización,2017-07-03,Jaguares,Deportivo Cali,1,2,A,-1,3,0,3
2017,Finalización,2017-07-03,Alianza Petrolera,Envigado,3,0,H,3,3,3,0
2017,Finalización,2017-07-04,Pasto,Patriotas,1,1,D,0,2,1,1
2017,Finalización,2017-07-04,La Equidad,Millonarios,2,1,H,1,3,3,0
2017,Finalización,2017-07-05,Alianza Petrolera,Junior,1,0,H,1,1,3,0
2017,Finalización,2017-07-05,Alianza Petrolera,Águilas Doradas,1,1,D,0,2,1,1
2017,Finalización,2017-07-06,Jaguares,Medellín,2,2,D,0,4,1,1
2017,Finalización,2017-07-06,Unión Magdalena,Millonarios,0,0,D,0,0,1,1
2017,Finalización,2017-07-06,Atlético Nacional,Medellín,2,2,D,0,4,1,1
2017,Finalización,2017-07-07,Tolima,Águilas Doradas,0,0,D,0,0,1,1
2017,Finalización,2017-07-07,Envigado,Alianza Petrolera,2,1,H,1,3,3,0
2017,Finalización,2017-07-09,Tolima,Jaguares,0,0,D,0,0,1,1
2017,Finalización,2017-07-10,La Equidad,Once Caldas,1,2,A,-1,3,0,3
2017,Finalización,2017-07-11,Deportivo Cali,Junior,4,1,H,3,5,3,0
2017,Finalización,2017-07-12,Santa Fe,Boyacá Chicó,0,0,D,0,0,1,1
2017,Finalización,2017-07-12,Pasto,Águilas Doradas,3,1,H,2,4,3,0
2017,Finalización,2017-07-13,Deportivo Cali,Envigado,2,0,H,2,2,3,0
2017,Finalización,2017-07-13,Junior,América de Cali,3,3,D,0,6,1,1
2017,Finalización,2017-07-13,Águilas Doradas,Atlético Nacional,3,1,H,2,4,3,0
2017,Finalización,2017-07-13,Millonarios,Deportivo Pereira,1,1,D,0,2,1,1
2017,Finalización,2017-07-14,Jaguares,Millonarios,1,1,D,0,2,1,1
2017,Finalización,2017-07-15,Alianza Petrolera,La Equidad,3,1,H,2,4,3,0
2017,Finalización,2017-07-15,Pasto,La Equidad,0,2,A,-2,2,0,3
2017,Finalización,2017-07-15,América de Cali,Medellín,2,0,H,2,2,3,0
2017,Finalización,2017-07-15,Pasto,Junior,2,2,D,0,4,1,1
2017,Finalización,2017-07-15,Jaguares,Unión Magdalena,1,0,H,1,1,3,0
2017,Finalización,2017-07-15,Unión Magdalena,América de Cali,1,0,H,1,1,3,0
2017,Finalización,2017-07-16,Unión Magdalena,Deportivo Pereira,1,0,H,1,1,3,0
2017,Finalización,2017-07-17,Boyacá Chicó,Junior,0,3,A,-3,3,0,3
2017,Finalización,2017-07-17,Alianza Petrolera,Boyacá Chicó,1,3,A,-2,4,0,3
2017,Finalización,2017-07-17,Deportivo Cali,Boyacá Chicó,1,3,A,-2,4,0,3
2017,Finalización,2017-07-18,Alianza Petrolera,Tolima,0,1,A,-1,1,0,3
2017,Finalización,2017-07-18,La Equidad,Águilas Doradas,1,0,H,1,1,3,0
2017,Finalización,2017-07-18,Envigado,Boyacá Chicó,1,1,D,0,2,1,1
2017,Finalización,2017-07-18,Junior,Millonarios,0,1,A,-1,1,0,3
2017,Finalización,2017-07-18,Millonarios,Patriotas,0,0,D,0,0,1,1
2017,Finalización,2017-07-19,Once Caldas,Patriotas,3,2,H,1,5,3,0
2017,Finalización,2017-07-19,Bucaramanga,Patriotas,0,0,D,0,0,1,1
2017,Finalización,2017-07-20,Jaguares,Patriotas,1,2,A,-1,3,0,3
2017,Finalización,2017-07-20,Patriotas,Deportivo Pereira,0,1,A,-1,1,0,3
2017,Finalización,2017-07-20,Santa Fe,Deportivo Cali,2,1,H,1,3,3,0
2017,Finalización,2017-07-21,Deportivo Pereira,Águilas Doradas,2,0,H,2,2,3,0
2017,Finalización,2017-07-24,Patriotas,Santa Fe,1,2,A,-1,3,0,3
2017,Finalización,2017-07-24,América de Cali,Bucaramanga,1,0,H,1,1,3,0
2017,Finalización,2017-07-24,Santa Fe,Tolima,0,2,A,-2,2,0,3
2017,Finalización,2017-07-25,Junior,Deportivo Pereira,2,3,A,-1,5,0,3
2017,Finalización,2017-07-25,Alianza Petrolera,Once Caldas,1,1,D,0,2,1,1
2017,Finalización,2017-07-25,Millonarios,Águilas Doradas,2,0,H,2,2,3,0
2017,Finalización,2017-07-25,Millonarios,América de Cali,1,0,H,1,1,3,0
2017,Finalización,2017-07-25,Deportivo Pereira,América de Cali,1,0,H,1,1,3,0
2017,Finalización,2017-07-26,Tolima,Envigado,6,2,H,4,8,3,0
2017,Finalización,2017-07-26,América de Cali,Atlético Nacional,0,5,A,-5,5,0,3
2017,Finalización,2017-07-27,Deportivo Pereira,Envigado,0,1,A,-1,1,0,3
2017,Finalización,2017-07-27,Águilas Doradas,Patriotas,4,2,H,2,6,3,0
2017,Finalización,2017-07-28,Junior,Deportivo Cali,0,1,A,-1,1,0,3
2017,Finalización,2017-07-28,Deportivo Pereira,Junior,1,1,D,0,2,1,1
2017,Finalización,2017-08-01,La Equidad,Tolima,2,1,H,1,3,3,0
2017,Finalización,2017-08-01,América de Cali,Deportivo Cali,1,1,D,0,2,1,1
2017,Finalización,2017-08-01,Envigado,Junior,0,0,D,0,0,1,1
2017,Finalización,2017-08-03,Águilas Doradas,Jaguares,2,1,H,1,3,3,0
2017,Finalización,2017-08-03,Pasto,Envigado,1,3,A,-2,4,0,3
2017,Finalización,2017-08-03,Deportivo Pereira,Boyacá Chicó,1,2,A,-1,3,0,3
2017,Finalización,2017-08-03,Medellín,Bucaramanga,0,0,D,0,0,1,1
2017,Finalización,2017-08-03,Millonarios,Pasto,0,1,A,-1,1,0,3
2017,Finalización,2017-08-04,Atlético Nacional,Boyacá Chicó,3,0,H,3,3,3,0
2017,Finalización,2017-08-04,Tolima,Unión Magdalena,0,1,A,-1,1,0,3
2017,Finalización,2017-08-04,Deportivo Pereira,Patriotas,3,0,H,3,3,3,0
2017,Finalización,2017-08-06,Bucaramanga,Once Caldas,1,1,D,0,2,1,1
2017,Finalización,2017-08-07,Junior,Bucaramanga,1,0,H,1,1,3,0
2017,Finalización,2017-08-07,Junior,Patriotas,1,0,H,1,1,3,0
2017,Finalización,2017-08-08,Unión Magdalena,Medellín,2,0,H,2,2,3,0
2017,Finalización,2017-08-10,Once Caldas,Junior,1,1,D,0,2,1,1
2017,Finalización,2017-08-10,Medellín,Unión Magdalena,1,1,D,0,2,1,1
2017,Finalización,2017-08-10,Boyacá Chicó,América de Cali,1,0,H,1,1,3,0
2017,Finalización,2017-08-10,Patriotas,Águilas Doradas,1,1,D,0,2,1,1
2017,Finalización,2017-08-12,Medellín,Millonarios,3,1,H,2,4,3,0
2017,Finalización,2017-08-12,Deportivo Cali,Águilas Doradas,2,0,H,2,2,3,0
2017,Finalización,2017-08-12,Águilas Doradas,Tolima,3,2,H,1,5,3,0
2017,Finalización,2017-08-12,Once Caldas,Millonarios,2,0,H,2,2,3,0
2017,Finalización,2017-08-13,Medellín,Deportivo Pereira,1,1,D,0,2,1,1
2017,Finalización,2017-08-13,Boyacá Chicó,Jaguares,1,0,H,1,1,3,0
2017,Finalización,2017-08-13,Envigado,Santa Fe,3,1,H,2,4,3,0
2017,Finalización,2017-08-13,Alianza Petrolera,Patriotas,0,3,A,-3,3,0,3
2017,Finalización,2017-08-14,Bucaramanga,La Equidad,3,0,H,3,3,3,0
2017,Finalización,2017-08-14,Patriotas,Atlético Nacional,1,0,H,1,1,3,0
2017,Finalización,2017-08-14,Once Caldas,Pasto,1,2,A,-1,3,0,3
2017,Finalización,2017-08-14,Santa Fe,La Equidad,1,1,D,0,2,1,1
2017,Finalización,2017-08-16,Santa Fe,Once Caldas,1,1,D,0,2,1,1
2017,Finalización,2017-08-17,América de Cali,Tolima,4,2,H,2,6,3,0
2017,Finalización,2017-08-17,Santa Fe,Junior,1,2,A,-1,3,0,3
2017,Finalización,2017-08-17,Envigado,La Equidad,0,2,A,-2,2,0,3
2017,Finalización,2017-08-18,Boyacá Chicó,Envigado,3,1,H,2,4,3,0
2017,Finalización,2017-08-18,Jaguares,Junior,2,2,D,0,4,1,1
2017,Finalización,2017-08-20,Junior,Boyacá Chicó,0,1,A,-1,1,0,3
2017,Finalización,2017-08-21,Boyacá Chicó,Deportivo Cali,0,1,A,-1,1,0,3
